Run name: EEE_Prova_SCINT7900__20140604_200646
1401905206	INFO	Run started  Trigger: TOP_ONLY 1
1401905206	GEOM	145.00 85.00 23.00
1401905206	GPS	40614.000000 180406.059000 1 1024.479180 E 4343.235460 N
1401905206	INFO	Run continued  Trigger: TOP_ONLY 1
1401905206	STATUS	HV 8384.619141 0.000000 8088.691406 98.642578 7792.763672 98.642578 TEMP 33.50 128.50 31.50 28.00 31.50 30.00 HUMID -11.10 53.33 -21.99 -21.99 -21.99 -21.99 PRESS 1016.23 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401905207	EVENT	1 1 1 383320125 39999671 39999671 -5.00 30.24 23.00 
1401905209	EVENT	2 2 3 406704950 39999671 39999671 -10.00 -8.64 23.00 
1401905210	EVENT	3 3 4 620078700 39999670 39999670 
1401905210	EVENT	4 4 4 734822175 39999670 39999670 
1401905211	EVENT	5 5 5 549665100 39999671 39999671 -10.00 39.27 85.00 
1401905212	EVENT	6 6 6 407723200 39999670 39999670 
1401905212	EVENT	7 7 6 666548325 39999670 39999670 25.00 -14.01 85.00 
1401905213	EVENT	8 8 7 670310700 39999668 39999668 50.00 108.00 23.00 
1401905216	EVENT	9 9 11 69093150 39999671 39999671 
1401905216	EVENT	10 10 11 79310950 39999671 39999671 
1401905217	EVENT	11 11 11 361498525 39999671 39999671 
1401905217	EVENT	12 12 11 677101425 39999671 39999671 -10.00 92.16 23.00 
1401905219	EVENT	13 13 13 777224550 39999669 39999669 
1401905220	EVENT	14 14 15 117819750 39999671 39999671 5.00 -1.44 23.00 
1401905222	EVENT	15 15 17 90939625 39999671 39999671 -25.00 7.59 85.00 
1401905223	EVENT	16 16 17 256835200 39999671 39999671 -20.00 -23.04 23.00 
1401905227	EVENT	17 17 21 745954475 39999671 39999671 
1401905229	EVENT	18 18 24 140206150 39999671 39999671 
1401905230	EVENT	19 19 24 583890575 39999671 39999671 -15.00 -37.44 145.00 -10.00 50.79 85.00 15.00 112.71 85.00 -25.00 86.40 23.00 0.00 72.00 23.00 25.00 64.80 23.00 35.00 100.80 23.00 
1401905231	EVENT	20 20 25 385520725 39999671 39999671 
1401905232	EVENT	21 21 26 572956400 39999671 39999671 
1401905233	EVENT	22 22 27 394320550 39999671 39999671 25.00 -12.96 23.00 
1401905233	EVENT	23 23 28 68930300 39999669 39999669 
1401905235	EVENT	24 24 30 116500625 39999671 39999671 
1401905237	EVENT	25 25 31 199992400 39999672 39999672 
1401905237	STATUS	HV 8384.619141 0.000000 8088.691406 98.642578 7792.763672 98.642578 TEMP 33.50 128.50 31.50 28.00 31.50 30.00 HUMID -11.10 53.33 -21.99 -21.99 -21.99 -21.99 PRESS 1016.23 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401905237	EVENT	26 26 31 367093350 39999672 39999672 
1401905237	EVENT	27 27 31 450412250 39999672 39999672 20.00 10.47 85.00 
1401905238	EVENT	28 28 32 693573400 39999671 39999671 -25.00 -50.40 23.00 
1401905240	EVENT	29 29 34 740103150 39999671 39999671 -40.00 101.19 85.00 -35.00 63.75 85.00 45.00 56.55 85.00 -35.00 20.16 23.00 10.00 23.04 23.00 15.00 -20.16 23.00 
1401905242	EVENT	30 30 36 591023625 39999672 39999672 
1401905242	EVENT	31 31 37 145518025 39999669 39999669 -30.00 -15.84 23.00 
1401905245	EVENT	32 32 39 634119075 39999671 39999671 
1401905246	EVENT	33 33 40 637434975 39999672 39999672 5.00 -22.65 85.00 
1401905246	EVENT	34 34 40 982120350 39999672 39999672 
1401905247	EVENT	35 35 41 484516925 39999669 39999669 
1401905248	EVENT	36 36 42 495009200 39999671 39999671 0.00 3.27 85.00 -5.00 -17.28 23.00 
1401905248	EVENT	37 37 42 958924475 39999671 39999671 10.00 -8.64 23.00 
1401905248	EVENT	38 38 43 120477625 39999672 39999672 
1401905249	EVENT	39 39 43 836681625 39999672 39999672 0.00 4.71 85.00 -10.00 4.32 23.00 
1401905250	EVENT	40 40 44 360067225 39999671 39999671 -30.00 -41.76 23.00 
1401905250	EVENT	41 41 44 370297950 39999671 39999671 -10.00 75.27 85.00 -5.00 64.80 23.00 
1401905251	EVENT	42 42 45 274128250 39999668 39999668 
1401905251	EVENT	43 43 45 952994700 39999668 39999668 
1401905253	EVENT	44 44 47 344500000 39999671 39999671 
1401905253	EVENT	45 45 47 513970225 39999671 39999671 
1401905253	EVENT	46 46 47 864837475 39999671 39999671 
1401905255	EVENT	47 47 49 324596800 39999672 39999672 
1401905255	EVENT	49 48 49 389998450 39999672 39999672 -5.00 -30.24 23.00 
