Run name: EEE_Prova_SCINT7500__20140605_020222
1401926542	INFO	Run started  Trigger: TOP_ONLY 1
1401926542	GEOM	145.00 85.00 23.00
1401926542	GPS	40614.000000 235942.001000 1 1024.475310 E 4343.233000 N
1401926542	INFO	Run continued  Trigger: TOP_ONLY 1
1401926542	STATUS	HV 7990.048828 0.000000 7694.121094 98.642578 7595.478516 98.642578 TEMP 33.50 128.50 31.50 30.00 31.50 30.00 HUMID -10.20 53.33 -21.99 -21.99 -21.99 -22.90 PRESS 1020.59 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401926542	EVENT	1 1 0 572105425 39999658 39999658 -5.00 50.40 23.00 10.00 103.68 23.00 50.00 74.88 23.00 
1401926544	EVENT	2 2 3 125242050 39999658 39999658 -10.00 -1.44 23.00 
1401926550	EVENT	3 3 8 377649875 39999656 39999656 
1401926550	EVENT	4 4 8 612643550 39999656 39999656 
1401926551	EVENT	5 5 9 298546025 39999658 39999658 
1401926553	EVENT	6 6 11 659712025 39999656 39999656 
1401926554	EVENT	7 7 12 664320525 39999658 39999658 -25.00 -44.64 23.00 
1401926555	EVENT	8 8 14 179097325 39999658 39999658 
1401926556	EVENT	9 9 14 966581375 39999658 39999658 
1401926556	EVENT	10 10 14 978904800 39999658 39999658 
1401926559	EVENT	11 11 17 605722575 39999659 39999659 
1401926561	EVENT	12 12 19 203000350 39999658 39999658 
1401926561	EVENT	13 13 19 229999475 39999658 39999658 
1401926561	EVENT	14 14 19 981594850 39999658 39999658 
1401926561	EVENT	15 15 20 168895025 39999656 39999656 
1401926562	EVENT	16 16 20 886718975 39999656 39999656 -50.00 -50.40 145.00 -20.00 69.51 85.00 -5.00 117.03 85.00 -60.00 103.68 23.00 -45.00 -30.24 23.00 -25.00 90.72 23.00 10.00 37.44 23.00 15.00 64.80 23.00 45.00 109.44 23.00 50.00 105.12 23.00 55.00 102.24 23.00 
1401926563	EVENT	17 17 21 306596700 39999659 39999659 
1401926563	EVENT	18 18 21 901432900 39999659 39999659 
1401926563	EVENT	19 19 21 924043750 39999659 39999659 -45.00 37.44 23.00 
1401926565	EVENT	20 20 23 501140925 39999656 39999656 5.00 23.04 23.00 
1401926566	EVENT	21 21 24 656639775 39999659 39999659 
1401926568	EVENT	22 22 26 669276225 39999658 39999658 
1401926568	EVENT	23 23 26 748310725 39999658 39999658 
1401926569	EVENT	24 24 27 310145800 39999658 39999658 
1401926572	EVENT	25 25 30 321871250 39999659 39999659 
1401926572	STATUS	HV 7990.048828 0.000000 7694.121094 98.642578 7694.121094 98.642578 TEMP 33.50 128.50 31.50 29.00 31.50 30.00 HUMID -10.20 53.33 -21.99 -21.99 -21.99 -21.99 PRESS 1016.23 1024.95 105.56 109.91 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401926572	EVENT	26 26 31 107645225 39999656 39999656 
1401926572	EVENT	27 27 31 122692425 39999656 39999656 
1401926574	EVENT	28 28 33 79220325 39999659 39999659 25.00 31.68 23.00 
1401926575	EVENT	29 29 33 235913600 39999659 39999659 
1401926575	EVENT	30 30 33 661552975 39999659 39999659 0.00 -4.32 23.00 
1401926575	EVENT	31 31 34 85947075 39999656 39999656 
1401926575	EVENT	32 32 34 124004975 39999656 39999656 
1401926575	EVENT	33 33 34 140620700 39999656 39999656 
1401926576	EVENT	34 34 34 973590200 39999656 39999656 
1401926577	EVENT	35 35 35 240529675 39999659 39999659 
1401926577	EVENT	36 36 35 337638475 39999659 39999659 -25.00 -14.40 23.00 -20.00 0.00 23.00 
1401926578	EVENT	37 37 36 608477775 39999658 39999658 -5.00 -36.00 23.00 
1401926579	EVENT	38 38 37 583138225 39999656 39999656 
1401926582	EVENT	39 39 40 513875375 39999657 39999657 
1401926583	EVENT	40 40 41 844302400 39999659 39999659 10.00 56.16 145.00 
1401926583	EVENT	41 41 42 49943350 39999656 39999656 -5.00 -18.33 85.00 
1401926584	EVENT	42 42 42 979786475 39999656 39999656 10.00 -30.24 23.00 
1401926585	EVENT	43 43 43 934368425 39999659 39999659 25.00 -36.00 23.00 
1401926586	EVENT	44 44 44 323276575 39999657 39999657 -35.00 111.27 85.00 -30.00 98.31 85.00 -5.00 95.04 23.00 15.00 40.32 23.00 35.00 97.92 23.00 
1401926586	EVENT	45 45 44 556301275 39999657 39999657 
1401926586	EVENT	46 46 44 832874450 39999657 39999657 
1401926586	EVENT	47 47 45 131664775 39999659 39999659 
