Run name: EEE_Prova_SCINT8100__20140604_171234
1401894754	INFO	Run started  Trigger: TOP_ONLY 1
1401894754	GEOM	145.00 85.00 23.00
1401894754	GPS	40614.000000 150954.030000 1 1024.478370 E 4343.237270 N
1401894754	INFO	Run continued  Trigger: TOP_ONLY 1
1401894754	STATUS	HV 8581.904297 0.000000 8285.976563 98.642578 8088.691406 98.642578 TEMP 33.50 128.50 31.50 28.00 31.50 30.00 HUMID -10.20 50.61 -21.99 -21.99 -21.99 -21.99 PRESS 1016.23 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401894754	EVENT	1 1 1 118075475 39999669 39999669 0.00 21.99 85.00 
1401894755	EVENT	2 2 1 197294200 39999669 39999669 20.00 -4.32 145.00 
1401894756	EVENT	3 3 2 826463550 39999665 39999665 -10.00 46.08 145.00 -20.00 7.59 85.00 -30.00 -23.04 23.00 
1401894757	EVENT	4 4 3 383758875 39999668 39999668 
1401894757	EVENT	5 5 3 442723300 39999668 39999668 30.00 36.39 85.00 
1401894758	EVENT	6 6 4 184101175 39999669 39999669 -20.00 10.08 23.00 
1401894759	EVENT	7 7 5 450104325 39999668 39999668 -5.00 -1.44 145.00 -5.00 7.20 23.00 
1401894761	EVENT	8 8 7 552332275 39999669 39999669 -20.00 -32.73 85.00 
1401894762	EVENT	9 9 8 199312125 39999668 39999668 10.00 108.39 85.00 
1401894762	EVENT	10 10 8 798630100 39999668 39999668 40.00 64.80 145.00 -60.00 124.23 85.00 -55.00 101.19 85.00 -45.00 93.99 85.00 -5.00 89.67 85.00 0.00 105.51 85.00 25.00 98.31 85.00 30.00 109.83 85.00 35.00 128.55 85.00 50.00 65.19 85.00 -50.00 105.12 23.00 -45.00 89.28 23.00 5.00 72.00 23.00 10.00 109.44 23.00 25.00 82.08 23.00 35.00 115.20 23.00 
1401894764	EVENT	11 11 10 660621200 39999669 39999669 
1401894765	EVENT	12 12 11 187796525 39999669 39999669 
1401894766	EVENT	13 13 12 410437125 39999668 39999668 5.00 10.47 85.00 -5.00 -8.64 23.00 
1401894766	EVENT	14 14 12 842059200 39999668 39999668 -25.00 31.68 23.00 
1401894767	EVENT	15 15 13 415523750 39999669 39999669 -35.00 53.28 23.00 
1401894767	EVENT	16 16 13 927210575 39999669 39999669 
1401894770	EVENT	17 17 16 502544125 39999668 39999668 
1401894770	EVENT	18 18 17 111197050 39999669 39999669 -5.00 12.96 145.00 
