Run name: EEE_Prova_SCINT7700__20140604_230215
1401915735	INFO	Run started  Trigger: TOP_ONLY 1
1401915735	GEOM	145.00 85.00 23.00
1401915735	GPS	40614.000000 205935.089000 1 1024.481290 E 4343.230760 N
1401915735	INFO	Run continued  Trigger: TOP_ONLY 1
1401915735	STATUS	HV 8187.333984 0.000000 7891.406250 98.642578 7595.478516 98.642578 TEMP 33.50 128.50 31.50 28.00 31.50 30.00 HUMID -11.10 55.15 -21.99 -21.99 -21.99 -21.99 PRESS 1016.23 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401915735	EVENT	1 1 1 92111600 39999667 39999667 
1401915736	EVENT	2 2 1 307134550 39999667 39999667 
1401915737	EVENT	3 3 2 168490225 39999664 39999664 -15.00 -8.64 23.00 25.00 -31.68 23.00 
1401915737	EVENT	4 4 2 601330850 39999664 39999664 
1401915737	EVENT	5 5 2 973957350 39999664 39999664 10.00 21.60 23.00 
1401915738	EVENT	6 6 3 313393375 39999667 39999667 20.00 -5.37 85.00 
1401915738	EVENT	7 7 4 137702800 39999664 39999664 -10.00 -5.76 23.00 
1401915740	EVENT	8 8 5 320047850 39999667 39999667 
1401915740	EVENT	9 9 5 415987025 39999667 39999667 
1401915741	EVENT	10 10 6 300946025 39999666 39999666 
1401915741	EVENT	11 11 6 664695550 39999666 39999666 
1401915741	EVENT	12 12 7 145240450 39999664 39999664 -5.00 17.67 85.00 -15.00 25.92 23.00 
1401915743	EVENT	13 13 8 789203775 39999667 39999667 
1401915745	EVENT	14 14 10 560972650 39999664 39999664 5.00 7.59 85.00 25.00 5.76 23.00 
1401915747	EVENT	15 15 12 451689175 39999666 39999666 -45.00 0.39 85.00 -40.00 24.87 85.00 -10.00 -3.93 85.00 -5.00 4.71 85.00 5.00 -6.81 85.00 -60.00 64.80 23.00 -35.00 41.76 23.00 -20.00 57.60 23.00 -15.00 40.32 23.00 -10.00 23.04 23.00 -5.00 31.68 23.00 15.00 7.20 23.00 35.00 76.32 23.00 
1401915748	EVENT	16 16 13 385236250 39999666 39999666 
1401915748	EVENT	17 17 14 101758625 39999664 39999664 -15.00 -84.96 23.00 
1401915751	EVENT	18 18 16 817449825 39999667 39999667 35.00 -2.88 145.00 
1401915755	EVENT	19 19 21 11296975 39999666 39999666 
1401915756	EVENT	20 20 21 342663650 39999666 39999666 
1401915756	EVENT	21 21 21 962072975 39999666 39999666 
1401915757	EVENT	22 22 22 536250950 39999664 39999664 
1401915761	EVENT	23 23 26 876922925 39999664 39999664 
1401915762	EVENT	24 24 27 276963350 39999666 39999666 
1401915762	EVENT	25 25 27 848813400 39999666 39999666 5.00 122.40 145.00 
1401915764	EVENT	26 26 29 515296525 39999666 39999666 
1401915765	EVENT	27 27 30 674853775 39999667 39999667 
1401915765	STATUS	HV 8187.333984 0.000000 7891.406250 98.642578 7792.763672 98.642578 TEMP 33.50 128.50 31.50 28.00 30.50 30.00 HUMID -11.10 55.15 -21.99 -21.99 -21.99 -21.99 PRESS 1020.59 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401915766	EVENT	28 28 31 560360400 39999664 39999664 
1401915767	EVENT	29 29 32 841491450 39999666 39999666 
1401915768	EVENT	30 30 33 834496275 39999666 39999666 0.00 -44.25 85.00 
1401915769	EVENT	31 31 35 159868325 39999667 39999667 -45.00 -28.41 85.00 -60.00 36.00 23.00 -35.00 -38.88 23.00 
1401915771	EVENT	32 32 36 200210650 39999666 39999666 -30.00 -44.64 23.00 5.00 14.40 23.00 
1401915771	EVENT	33 33 36 522919925 39999666 39999666 
1401915771	EVENT	34 34 36 603898475 39999666 39999666 
1401915772	EVENT	35 35 37 791734250 39999664 39999664 
1401915772	EVENT	36 36 38 137784425 39999666 39999666 
1401915773	EVENT	37 37 38 730269800 39999666 39999666 
1401915775	EVENT	38 38 40 948334325 39999664 39999664 
1401915775	EVENT	39 39 41 93776075 39999666 39999666 35.00 66.24 23.00 
1401915777	EVENT	40 40 42 896633150 39999664 39999664 -60.00 112.32 23.00 -35.00 102.24 23.00 
1401915778	EVENT	41 41 44 136740700 39999666 39999666 
1401915782	EVENT	42 42 47 257521725 39999665 39999665 
1401915785	EVENT	43 43 50 196998500 39999666 39999666 
1401915786	EVENT	44 44 51 365433225 39999666 39999666 
1401915789	EVENT	45 45 54 213385575 39999666 39999666 
1401915789	EVENT	46 46 54 330473050 39999666 39999666 
1401915789	EVENT	47 47 54 391243825 39999666 39999666 -25.00 86.40 23.00 -5.00 115.20 23.00 
1401915790	EVENT	48 48 55 834778675 39999663 39999663 10.00 -12.96 23.00 
1401915792	EVENT	49 49 57 433633200 39999666 39999666 -35.00 -108.00 145.00 -10.00 40.32 145.00 -5.00 67.68 145.00 -60.00 -1.05 85.00 -50.00 39.27 85.00 -10.00 -11.13 85.00 30.00 68.07 85.00 -60.00 -57.60 23.00 -5.00 -59.04 23.00 0.00 34.56 23.00 15.00 -66.24 23.00 
1401915792	EVENT	50 50 57 816601275 39999666 39999666 -5.00 50.40 23.00 
1401915793	EVENT	51 51 59 94151050 39999666 39999666 0.00 -6.81 85.00 
1401915794	EVENT	52 52 59 766212325 39999666 39999666 -10.00 23.04 23.00 
1401915794	EVENT	53 53 59 822140500 39999666 39999666 
1401915795	EVENT	54 54 61 119904175 39999664 39999664 
1401915795	STATUS	HV 8187.333984 0.000000 7891.406250 98.642578 7398.193359 98.642578 TEMP 33.50 128.50 31.50 28.00 30.50 30.00 HUMID -11.10 55.15 -21.99 -21.99 -21.99 -21.99 PRESS 1020.59 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401915796	EVENT	55 55 61 508591000 39999664 39999664 
1401915799	EVENT	56 56 64 968636625 39999663 39999663 
1401915803	EVENT	57 57 69 108957575 39999666 39999666 
