Run name: EEE_Prova_SCINT9300__20140603_234949
1401832189	INFO	Run started  Trigger: TOP_ONLY 1
1401832189	GEOM	145.00 85.00 23.00
1401832189	GPS	30614.000000 214709.090000 1 1024.483240 E 4343.231110 N
1401832189	INFO	Run continued  Trigger: TOP_ONLY 1
1401832189	STATUS	HV 9765.615234 0.000000 9469.687500 98.642578 9173.759766 98.642578 TEMP 34.00 128.00 32.00 30.00 32.00 31.50 HUMID -10.20 51.52 -21.99 -21.99 -21.99 -21.99 PRESS 1016.23 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401832189	EVENT	1 1 0 730352350 39999646 39999646 15.00 23.04 23.00 
1401832191	EVENT	2 2 2 923547325 39999647 39999647 -25.00 31.68 145.00 -10.00 12.96 23.00 
1401832192	EVENT	3 3 3 520725400 39999646 39999646 15.00 4.32 145.00 15.00 -5.37 85.00 
1401832195	EVENT	4 4 6 564756925 39999646 39999646 -20.00 24.48 23.00 
1401832195	EVENT	5 5 6 581296500 39999646 39999646 0.00 -31.68 23.00 5.00 -23.04 23.00 
1401832195	EVENT	6 6 6 699187925 39999646 39999646 -30.00 -24.09 85.00 -30.00 -5.76 23.00 -25.00 -11.52 23.00 
1401832195	EVENT	8 7 7 58441750 39999644 39999644 5.00 -11.52 145.00 0.00 -3.93 85.00 -10.00 33.12 23.00 -5.00 25.92 23.00 
1401832196	EVENT	9 8 7 578600800 39999644 39999644 -10.00 33.12 145.00 -5.00 269.28 145.00 10.00 30.24 145.00 15.00 31.68 145.00 20.00 23.04 145.00 45.00 11.52 145.00 55.00 7.20 145.00 -60.00 11.91 85.00 -5.00 37.83 85.00 0.00 21.99 85.00 20.00 30.63 85.00 25.00 29.19 85.00 40.00 0.39 85.00 -15.00 61.92 23.00 -10.00 57.60 23.00 25.00 -15.84 23.00 
1401832196	EVENT	10 9 7 711467775 39999644 39999644 15.00 59.04 145.00 15.00 1.83 85.00 20.00 16.23 85.00 15.00 -57.60 23.00 25.00 -25.92 23.00 
1401832197	EVENT	11 10 8 634442775 39999646 39999646 -25.00 74.88 145.00 -15.00 51.84 145.00 -10.00 16.23 85.00 -5.00 23.43 85.00 -25.00 273.60 23.00 
1401832199	EVENT	12 11 10 752957800 39999643 39999643 -35.00 5.76 145.00 -30.00 7.20 145.00 -30.00 -25.92 23.00 
1401832200	EVENT	13 12 11 713792275 39999647 39999647 10.00 1.83 85.00 15.00 5.76 23.00 
1401832200	EVENT	14 13 11 804162550 39999647 39999647 -40.00 132.48 145.00 -35.00 138.24 145.00 -25.00 25.92 145.00 10.00 33.12 145.00 15.00 37.44 145.00 -25.00 -5.37 85.00 30.00 -9.69 85.00 45.00 49.35 85.00 50.00 46.47 85.00 5.00 -17.28 23.00 15.00 17.28 23.00 
1401832200	EVENT	15 14 12 132531475 39999646 39999646 15.00 92.16 145.00 20.00 83.52 145.00 10.00 30.63 85.00 5.00 -17.28 23.00 10.00 -24.48 23.00 
1401832201	EVENT	16 15 12 450904300 39999646 39999646 -15.00 87.84 145.00 -5.00 62.31 85.00 0.00 43.20 23.00 5.00 33.12 23.00 10.00 30.24 23.00 
