Run name: EEE_Prova_SCINT8700__20140604_082922
1401863362	INFO	Run started  Trigger: TOP_ONLY 1
1401863362	GEOM	145.00 85.00 23.00
1401863362	GPS	40614.000000 62642.059000 1 1024.479730 E 4343.237500 N
1401863362	INFO	Run continued  Trigger: TOP_ONLY 1
1401863362	STATUS	HV 9371.044922 0.000000 8877.832031 98.642578 9075.117188 98.642578 TEMP 32.00 128.50 30.50 27.00 30.50 29.50 HUMID -11.10 49.70 -21.99 -21.99 -21.99 -22.90 PRESS 1016.23 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401863362	EVENT	1 1 0 796646575 39999677 39999677 
1401863368	EVENT	2 2 6 616447825 39999678 39999678 -10.00 -24.09 85.00 -25.00 -51.84 23.00 
1401863368	EVENT	3 3 6 712729850 39999678 39999678 20.00 55.11 85.00 25.00 60.48 23.00 
1401863368	EVENT	4 4 6 822643850 39999678 39999678 0.00 -21.21 85.00 5.00 -16.89 85.00 10.00 -48.96 23.00 
1401863369	EVENT	5 5 8 139362850 39999678 39999678 -5.00 -29.85 85.00 5.00 -41.76 23.00 
1401863371	EVENT	6 6 9 204080525 39999677 39999677 10.00 106.95 85.00 25.00 86.40 23.00 
1401863371	EVENT	7 7 9 415732775 39999677 39999677 -15.00 57.60 145.00 -20.00 -8.64 23.00 
1401863377	EVENT	8 8 15 355553675 39999678 39999678 5.00 32.07 85.00 30.00 -3.93 85.00 15.00 1.44 23.00 35.00 34.56 23.00 
1401863377	EVENT	9 9 16 48971800 39999678 39999678 -5.00 23.04 23.00 
1401863379	EVENT	10 10 18 180054750 39999678 39999678 45.00 19.11 85.00 25.00 -20.16 23.00 
1401863380	EVENT	11 11 18 562909075 39999678 39999678 
1401863381	EVENT	12 12 19 846070300 39999678 39999678 -25.00 53.28 145.00 10.00 59.04 145.00 -10.00 17.67 85.00 -5.00 24.48 23.00 0.00 17.28 23.00 
1401863382	EVENT	13 13 20 827078800 39999678 39999678 -10.00 0.00 145.00 -5.00 18.72 145.00 -60.00 -65.85 85.00 -55.00 -77.37 85.00 -50.00 -57.21 85.00 -45.00 -91.77 85.00 15.00 -65.85 85.00 20.00 -41.37 85.00 -50.00 -120.96 23.00 
1401863383	EVENT	14 14 21 399440925 39999678 39999678 -20.00 -44.25 85.00 -15.00 -48.96 23.00 
1401863384	EVENT	15 15 22 359686500 39999678 39999678 -5.00 18.72 145.00 -10.00 37.83 85.00 -60.00 51.84 23.00 -55.00 57.60 23.00 -15.00 93.60 23.00 
1401863384	EVENT	16 16 22 918222425 39999678 39999678 -15.00 126.72 145.00 -25.00 122.79 85.00 
1401863385	EVENT	17 17 23 937989850 39999678 39999678 5.00 -24.09 85.00 
1401863386	EVENT	18 18 24 746388775 39999676 39999676 10.00 -76.32 145.00 15.00 -78.81 85.00 50.00 -93.21 85.00 55.00 -94.65 85.00 25.00 -37.44 23.00 
1401863387	EVENT	19 19 25 673699550 39999678 39999678 15.00 -7.20 145.00 10.00 -36.00 23.00 
1401863387	EVENT	20 20 25 686027025 39999678 39999678 10.00 -54.72 145.00 15.00 -37.44 145.00 25.00 -23.04 145.00 25.00 -51.45 85.00 
1401863388	EVENT	21 21 26 729212250 39999678 39999678 -25.00 -2.49 85.00 
