Run name: EEE_Prova_SCINT8300__20140604_141810
1401884290	INFO	Run started  Trigger: TOP_ONLY 1
1401884290	GEOM	145.00 85.00 23.00
1401884290	GPS	40614.000000 121530.000000 1 1024.482470 E 4343.225490 N
1401884290	INFO	Run continued  Trigger: TOP_ONLY 1
1401884290	STATUS	HV 8779.189453 0.000000 8483.261719 98.642578 7891.406250 98.642578 TEMP 33.50 128.50 31.50 28.00 30.50 30.50 HUMID -11.10 50.61 -21.99 -21.99 -21.99 -21.99 PRESS 1016.23 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401884290	EVENT	1 1 0 777200125 39999673 39999673 
1401884290	EVENT	2 2 0 910320425 39999673 39999673 
1401884291	EVENT	3 3 1 772441550 39999675 39999675 5.00 11.91 85.00 -5.00 0.00 23.00 
1401884292	EVENT	4 4 2 648370625 39999676 39999676 
1401884293	EVENT	5 5 3 657982625 39999675 39999675 25.00 18.72 23.00 
1401884293	EVENT	6 6 3 832485000 39999675 39999675 5.00 -25.92 23.00 
1401884293	EVENT	7 7 4 26100950 39999675 39999675 -40.00 27.36 145.00 -25.00 -4.32 23.00 
1401884294	EVENT	8 8 4 908936275 39999675 39999675 -10.00 0.39 85.00 
1401884294	EVENT	9 9 4 957154825 39999675 39999675 -30.00 17.28 23.00 
1401884295	EVENT	10 10 6 121970075 39999675 39999675 15.00 -35.61 85.00 10.00 -15.84 23.00 
1401884296	EVENT	11 11 6 420388800 39999675 39999675 -10.00 19.11 85.00 -25.00 -8.64 23.00 
1401884296	EVENT	12 12 6 581736650 39999675 39999675 
1401884298	EVENT	13 13 8 816253350 39999676 39999676 -45.00 48.96 145.00 
1401884299	EVENT	14 14 10 155204075 39999673 39999673 45.00 36.00 23.00 
1401884301	EVENT	15 15 11 377038075 39999675 39999675 -25.00 158.40 145.00 
1401884303	EVENT	16 16 13 560704625 39999675 39999675 
1401884304	EVENT	17 17 14 840269750 39999676 39999676 0.00 -26.97 85.00 5.00 -24.09 85.00 
1401884305	EVENT	18 18 15 629190350 39999675 39999675 -25.00 6.15 85.00 -20.00 -17.28 23.00 
1401884305	EVENT	19 19 16 165619300 39999673 39999673 
1401884306	EVENT	20 20 16 363810025 39999673 39999673 0.00 53.28 23.00 
1401884308	EVENT	21 21 18 610653875 39999675 39999675 -60.00 -80.25 85.00 5.00 -63.36 23.00 
1401884310	EVENT	22 22 20 778664100 39999675 39999675 
1401884313	EVENT	23 23 23 658576075 39999675 39999675 15.00 28.80 145.00 
1401884313	EVENT	24 24 24 159682050 39999675 39999675 -10.00 11.91 85.00 0.00 20.16 23.00 
1401884314	EVENT	25 25 24 690362375 39999675 39999675 -60.00 47.52 145.00 25.00 106.56 23.00 
1401884317	EVENT	26 26 27 396431100 39999675 39999675 
1401884317	EVENT	27 27 27 784096775 39999675 39999675 25.00 -2.88 23.00 
1401884318	EVENT	28 28 28 442664000 39999675 39999675 
1401884318	EVENT	29 29 29 136481975 39999674 39999674 -50.00 132.48 145.00 5.00 -118.08 145.00 -20.00 -65.85 85.00 -5.00 76.71 85.00 -50.00 -67.68 23.00 -45.00 -59.04 23.00 45.00 -115.20 23.00 
1401884319	EVENT	30 30 29 282445450 39999674 39999674 -10.00 -16.89 85.00 
1401884320	EVENT	31 31 30 551061725 39999675 39999675 -15.00 24.48 23.00 
1401884320	STATUS	HV 8779.189453 0.000000 8483.261719 98.642578 7990.048828 98.642578 TEMP 32.00 128.50 31.50 28.00 30.50 30.50 HUMID -11.10 50.61 -21.99 -21.99 -21.99 -21.99 PRESS 1016.23 1024.95 105.56 105.56 105.56 105.56 RATES  0.00  0.00  0.00  0.00  0.00  0.00
1401884322	EVENT	32 32 32 256800200 39999674 39999674 
1401884322	EVENT	33 33 32 483382450 39999674 39999674 -30.00 48.96 23.00 
1401884324	EVENT	34 34 34 526590050 39999675 39999675 5.00 99.75 85.00 
1401884325	EVENT	35 35 35 576720250 39999675 39999675 5.00 17.67 85.00 
1401884326	EVENT	36 36 36 494613425 39999672 39999672 -5.00 100.80 23.00 
1401884326	EVENT	37 37 36 765444600 39999672 39999672 -10.00 20.16 23.00 
1401884327	EVENT	38 38 37 295059825 39999675 39999675 -10.00 23.04 145.00 -5.00 11.52 23.00 
